library_id,name,wt_affinity,mut_affinity,delta_affinity,wt_dist,mut_dist,delta_dist,ghost_clash_dist,ghost_clash,pose_center_shift,selection_reason,wt_output,mut_output,score_version,ghost_warning,ghost_penalty,mutation_composite_score,rank_mutation_aware
LIB100_0091,indirubin-3-monoxime,-6.529,-6.419,0.11000000000000032,2.957735953476676,2.211498812753232,-0.7462371407234438,2.211498812753232,True,2.6821911757874735,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0091_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0091_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-0.11960636244867029,42
LIB100_0072,GNTI,-5.674,-5.715,-0.04099999999999948,2.64980586350915,2.357684508367562,-0.292121355141588,2.357684508367562,True,2.043194546728817,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0072_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0072_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-0.20047966889408242,43
LIB100_0016,omega-3-acid-esters,-6.049,-5.975,0.07400000000000073,3.4373369124352777,2.4058011398071097,-1.031535772628168,2.4058011398071097,True,1.1794965476434667,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0016_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0016_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-0.2185096320379063,44
LIB100_0094,metaphit,-6.012,-6.466,-0.4540000000000006,3.4374894445193585,0.7291159619478517,-2.7083734825715067,0.7291159619478517,True,1.1376011818645282,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0094_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0094_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-0.32218260580922387,45
LIB100_0077,LY255283,-7.072,-6.645,0.4270000000000005,3.0871494967705235,2.465868303115725,-0.6212811936547986,2.465868303115725,True,0.33768650175776066,top20_wt;prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0077_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0077_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-0.43488364202786967,46
LIB100_0024,sulfachlorpyridazine,-6.125,-5.796,0.32899999999999974,2.760738514826502,4.690532028041629,1.929793513215127,4.690532028041629,False,1.771655901311822,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0024_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0024_mut.pdbqt,mutation_composite_score_v1,none,0.0,-0.47989855479410654,47
LIB100_0010,gemigliptin,-6.519,-6.785,-0.266,3.2179492717354066,0.8718233610829808,-2.3461259106524257,0.8718233610829808,True,3.866611849447229,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0010_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0010_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-0.5022569778605241,48
LIB100_0092,iodophenpropit,-5.623,-5.854,-0.23099999999999987,2.5449243503979324,0.4204874186216587,-2.1244369317762737,0.4204874186216587,True,0.5527055707306734,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0092_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0092_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-0.5633311029290882,49
LIB100_0074,HJC-0350,-6.525,-6.717,-0.19199999999999928,4.460160791350197,1.4843879331773284,-2.975772858172869,1.4843879331773284,True,3.1884320867387883,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0074_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0074_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-0.6366453698480714,50
LIB100_0017,peramivir,-5.534,-5.866,-0.33199999999999985,3.3894083892374947,1.5089968929976358,-1.8804114962398588,1.5089968929976358,True,0.9892576897182087,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0017_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0017_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-0.6532148565539904,51
LIB100_0089,chloralose,-3.978,-3.869,0.10899999999999999,4.039529603796895,4.074200805183444,0.03467120138654867,4.074200805183444,False,0.047916307245053524,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0089_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0089_mut.pdbqt,mutation_composite_score_v1,none,0.0,-0.6834960259347387,52
LIB100_0039,marimastat,-5.537,-5.798,-0.2610000000000001,3.539953361871988,2.357899472080978,-1.18205388979101,2.357899472080978,True,2.2616622659798447,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0039_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0039_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-0.7997535441611205,53
LIB100_0075,IKK-2-inhibitor,-4.773,-4.451,0.32200000000000006,3.725479882808034,3.949035646816141,0.22355576400810673,3.949035646816141,False,0.11136755129519554,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0075_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0075_mut.pdbqt,mutation_composite_score_v1,none,0.0,-0.9858929752061754,54
LIB100_0097,symclosene,-4.099,-3.916,0.18300000000000027,3.639573813608861,3.780101467877744,0.1405276542688827,3.780101467877744,False,0.07193153573594782,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0097_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0097_mut.pdbqt,mutation_composite_score_v1,none,0.0,-1.049743914426403,55
LIB100_0087,ansamitocin-p-3,-5.46,-5.628,-0.16800000000000015,3.803039489143746,0.9823139502583024,-2.8207255388854438,0.9823139502583024,True,0.5614610567342657,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0087_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0087_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-1.2392923077866715,56
LIB100_0071,GDC-0879,-5.147,-7.523,-2.3759999999999994,2.72095025215234,0.5363460009442741,-2.184604251208066,0.5363460009442741,True,4.784284584583402,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0071_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0071_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-1.24117844984141,57
LIB100_0030,topiramate,-4.618,-4.379,0.23900000000000077,3.105467338015457,3.0752949703751673,-0.030172367640289632,3.0752949703751673,False,0.8762566165148727,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0030_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0030_mut.pdbqt,mutation_composite_score_v1,moderate,0.5,-1.3577623421363652,58
LIB100_0014,metrizoic-acid,-3.785,-3.614,0.17100000000000026,3.6829715946663755,3.6960325772760005,0.013060982609625071,3.6960325772760005,False,0.014314123790419915,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0014_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0014_mut.pdbqt,mutation_composite_score_v1,none,0.0,-1.364471445677328,59
LIB100_0073,GS-39783,-5.426,-5.789,-0.36299999999999955,2.83333882676538,0.4348275486723461,-2.398511278093034,0.4348275486723461,True,1.9161971982027775,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0073_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0073_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-1.41631043796328,60
LIB100_0005,cyclophosphamide,-3.786,-3.744,0.041999999999999815,3.347724429334937,2.7535046508648473,-0.5942197784700896,2.7535046508648473,False,0.34903063857869693,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0005_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0005_mut.pdbqt,mutation_composite_score_v1,moderate,0.5,-1.449615150982827,61
LIB100_0086,alpha-asarone,-4.957,-4.893,0.06400000000000006,3.0567220807485618,2.315172158304487,-0.7415499224440749,2.315172158304487,True,1.1226609085363308,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0086_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0086_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-1.657115943821763,62
LIB100_0098,transcrocetinate,-5.621,-6.101,-0.47999999999999954,3.6759002122793274,0.7443834794552631,-2.9315167328240643,0.7443834794552631,True,3.0016608326787857,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0098_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0098_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-1.7133845806596173,63
LIB100_0049,docebenone,-6.857,-6.456,0.4009999999999998,2.943419971469864,1.4536938052674582,-1.489726166202406,1.4536938052674582,True,2.3355960010240913,top20_wt;prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0049_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0049_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-1.799615221901154,64
LIB100_0064,"2-(chloromethyl)-5,6,7,8-tetrahydro[1]benzothieno[2,3-d]pyrimidin-4(3H)-one",-5.253,-5.593,-0.33999999999999986,4.377866515698913,1.7061813572302562,-2.671685158468657,1.7061813572302562,True,2.0787347439734685,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0064_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0064_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-1.9069175861727667,65
LIB100_0029,tiabendazole,-4.935,-4.863,0.07199999999999918,3.1908662766923985,2.1838270199149346,-1.007039256777464,2.1838270199149346,True,1.2032372981068886,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0029_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0029_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-1.9157555862707576,66
LIB100_0057,MKT-077,-4.85,-5.578,-0.7280000000000006,3.334055837734457,1.7577183537372398,-1.5763374839972173,1.7577183537372398,True,2.8851023803075186,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0057_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0057_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-1.939433077280656,67
LIB100_0026,temefos,-4.749,-4.421,0.3279999999999994,3.275060426078145,4.9444173459025835,1.6693569198244385,4.9444173459025835,False,1.1731570182949604,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0026_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0026_mut.pdbqt,mutation_composite_score_v1,none,0.0,-2.2302821356002562,68
LIB100_0096,spermine,-2.933,-3.833,-0.9000000000000004,3.411187194433794,2.5661421586020174,-0.8450450358317765,2.5661421586020174,False,1.3219316945288835,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0096_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0096_mut.pdbqt,mutation_composite_score_v1,moderate,0.5,-2.2872253234269437,69
LIB100_0051,nemazoline,-5.125,-5.184,-0.05900000000000016,3.4048591148278735,1.2096582893658807,-2.195200825461993,1.2096582893658807,True,3.48592562811728,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0051_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0051_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-2.5857432374690905,70
LIB100_0023,saxagliptin,-6.455,-5.853,0.6020000000000003,2.80852439018673,1.8193740898691124,-0.9891503003176174,1.8193740898691124,True,0.34630939240255837,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0023_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0023_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-2.736388114118646,71
LIB100_0061,tifenazoxide,-4.731,-5.186,-0.45500000000000007,3.467698418484936,2.2051457917607706,-1.2625526267241653,2.2051457917607706,True,4.991658430741885,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0061_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0061_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-2.94424737274937,72
LIB100_0004,cetrimonium,-4.691,-4.667,0.02400000000000002,3.449769645917375,0.3932202696321186,-3.0565493762852562,0.3932202696321186,True,1.298879379503729,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0004_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0004_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-3.109644222991075,73
LIB100_0090,g-caryophyllene,-3.84,-3.903,-0.06300000000000017,3.612699499328004,1.9994430323174572,-1.6132564670105467,1.9994430323174572,True,0.8404121023224713,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0090_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0090_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-3.2697381081832058,74
LIB100_0028,thiopental,-4.355,-4.608,-0.2529999999999992,3.583348566120627,1.9939574982101207,-1.589391067910506,1.9939574982101207,True,4.66016924830413,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0028_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0028_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-3.731227141471252,75
LIB100_0046,TMC647055,-2.611,-2.438,0.17300000000000004,10.188637098339521,10.18739124865412,-0.0012458496854019785,10.18739124865412,False,1.5163936956732906,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0046_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0046_mut.pdbqt,mutation_composite_score_v1,none,0.0,-3.7342175643171727,76
LIB100_0040,oltipraz,-3.848,-4.171,-0.3230000000000004,3.5704321120326963,1.440791200513414,-2.1296409115192825,1.440791200513414,True,1.9850019182319492,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0040_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0040_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-3.7574307141417647,77
LIB100_0080,NS-3861,-5.35,-4.934,0.4159999999999995,3.628197809351026,2.1033856640061357,-1.5248121453448902,2.1033856640061357,True,1.2432874021900187,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0080_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0080_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-3.8326144279455403,78
LIB100_0008,disulfiram,-3.378,-3.841,-0.4630000000000001,3.9309406677324286,1.8852860676603889,-2.04565460007204,1.8852860676603889,True,0.7125660660159591,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0008_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0008_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-3.857145269857842,79
LIB100_0025,talipexole,-3.218,-3.231,-0.0129999999999999,3.4929333603357517,2.2917191267556922,-1.2012142335800595,2.2917191267556922,True,1.4358398389826834,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0025_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0025_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-4.265130584900816,80
LIB100_0021,propatylnitrate,-4.807,-4.336,0.4710000000000001,3.051997351533872,2.281859127213076,-0.7701382243207959,2.281859127213076,True,0.4280717099842888,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0021_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0021_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-4.324074100990471,81
LIB100_0084,U-0124,-4.062,-3.745,0.31700000000000017,2.2684563625576835,5.575232955827806,3.3067765932701225,5.575232955827806,False,2.630506193860347,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0084_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0084_mut.pdbqt,mutation_composite_score_v1,none,0.0,-4.632456140966424,82
LIB100_0035,dimesna,-3.343,-3.556,-0.21300000000000008,1.7922342487310507,6.169361088101512,4.377126839370462,6.169361088101512,False,4.179312766846374,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0035_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0035_mut.pdbqt,mutation_composite_score_v1,none,0.0,-4.636340201030672,83
LIB100_0056,CNQX,-5.244,-5.528,-0.2839999999999998,2.7264663230763486,8.738134894885889,6.01166857180954,8.738134894885889,False,9.875497064666583,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0056_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0056_mut.pdbqt,mutation_composite_score_v1,none,0.0,-4.639480689004195,84
LIB100_0012,lindane,-3.605,-4.19,-0.5850000000000004,3.6471660925465574,1.4304467189320615,-2.216719373614496,1.4304467189320615,True,4.324790305610179,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0012_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0012_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-4.84205206454639,85
LIB100_0095,soraprazan,-4.603,-5.59,-0.9870000000000001,3.660429190100887,0.7035109878712985,-2.9569182022295886,0.7035109878712985,True,8.327331578673048,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0095_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0095_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-4.87394877587937,86
LIB100_0079,NBI-27914,-4.341,-4.99,-0.649,4.899618889987222,1.2117157729184829,-3.687903117068739,1.2117157729184829,True,5.646280177448664,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0079_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0079_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-4.937503317543631,87
LIB100_0062,"1,2,3,4,5,6-hexabromocyclohexane",-3.247,-3.17,0.07699999999999996,4.147577967985416,2.334449209053138,-1.8131287589322782,2.334449209053138,True,1.4519721717374285,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0062_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0062_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-5.071122419311498,88
LIB100_0022,romidepsin,-1.682,-2.481,-0.7989999999999999,9.388386271258225,7.1381981945124515,-2.250188076745774,7.1381981945124515,False,3.0020370302671724,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0022_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0022_mut.pdbqt,mutation_composite_score_v1,none,0.0,-5.165656745419794,89
LIB100_0093,lipoamide,-4.511,-4.155,0.35599999999999987,3.511953385901711,1.5489467951953957,-1.9630065907063154,1.5489467951953957,True,1.8802617205471737,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0093_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0093_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-5.199920448833492,90
LIB100_0019,pindolol,-5.461,-4.813,0.6480000000000006,3.5675708411770537,1.8713437237987973,-1.6962271173782564,1.8713437237987973,True,1.1315106892598583,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0019_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0019_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-5.2386765486514975,91
LIB100_0063,"1-((Z)-3-chloroallyl)-1,3,5,7-tetraazaadamantan-1-ium",-3.386,-3.541,-0.1549999999999998,2.8521438412605598,1.274671611858391,-1.5774722294021688,1.274671611858391,True,4.517437967002327,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0063_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0063_mut.pdbqt,mutation_composite_score_v1,severe,2.0,-5.239097600356299,92
LIB100_0050,lodenosine,-4.793,-5.099,-0.30600000000000005,2.845452611404784,8.775780581451462,5.930327970046678,8.775780581451462,False,11.348842609433655,prespecified_bms,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0050_wt.pdbqt,/Users/vihaanagrawal/Documents/nipahv-rdrp-md/Stages/Stage 3/results/library_100_paired_pdbqt/LIB100_0050_mut.pdbqt,mutation_composite_score_v1,none,0.0,-5.818315493116238,93
